05;9;70;024;06040;1;;001;2641665.010407901;5646876.906776162;A;00
05;9;70;024;06040;10;;001;2641724.194726609;5646794.939092868;A;00
05;9;70;024;06040;11;;001;2641738.700603232;5646807.627451906;A;00
05;9;70;024;06040;12;;001;2641735.328132828;5646779.861222022;A;00
05;9;70;024;06040;13;;001;2641751.9238541606;5646792.650644672;A;00
05;9;70;024;06040;14;;001;2641746.071637325;5646766.78533137;A;00
05;9;70;024;06040;15;;001;2641764.089053577;5646776.629366974;A;00
05;9;70;024;06040;16;;001;2641758.3694375097;5646749.966314923;A;00
05;9;70;024;06040;17;;001;2641775.6463017096;5646760.782629486;A;00
05;9;70;024;06040;18;;001;2641771.741561518;5646733.791861332;A;00
05;9;70;024;06040;19;;001;2641787.5627698116;5646745.95192131;A;00
05;9;70;024;06040;2;;001;2641670.6110026175;5646849.057063263;A;00
05;9;70;024;06040;20;;001;2641786.9162368034;5646717.59261703;A;00
05;9;70;024;06040;21;;001;2641798.6614679596;5646733.991032523;A;00
05;9;70;024;06040;22;;001;2641804.977883919;5646701.814275947;A;00
05;9;70;024;06040;23;;001;2641812.3635243094;5646722.037940626;A;00
05;9;70;024;06040;24;;001;2641827.4740008474;5646692.724568467;A;00
05;9;70;024;06040;25;;001;2641831.595405708;5646714.4156650575;A;00
05;9;70;024;06040;26;;001;2641898.7257321384;5646639.392550897;A;00
05;9;70;024;06040;27;;001;2641855.660623387;5646718.298033816;A;00
05;9;70;024;06040;28;;001;2641905.6336275814;5646633.359729989;A;00
05;9;70;024;06040;3;;001;2641681.8407589747;5646866.679258056;A;00
05;9;70;024;06040;30;;001;2641926.0523012243;5646617.342810438;A;00
05;9;70;024;06040;31;;001;2641899.17030467;5646676.455955813;A;00
05;9;70;024;06040;32;;001;2641948.5670002736;5646599.601622519;A;00
05;9;70;024;06040;33;;001;2641916.023548385;5646656.781996781;A;00
05;9;70;024;06040;34;;001;2641979.481081499;5646576.113614406;A;00
05;9;70;024;06040;35;;001;2641938.2453687177;5646676.4096921515;A;00
05;9;70;024;06040;37;;001;2641935.731943506;5646646.948950738;A;00
05;9;70;024;06040;39;;001;2641940.069868904;5646642.130414538;A;00
05;9;70;024;06040;4;;001;2641687.195550012;5646835.961506955;A;00
05;9;70;024;06040;41;;001;2641944.192039546;5646637.544439522;A;00
05;9;70;024;06040;43;;001;2641949.1381836217;5646631.585006087;A;00
05;9;70;024;06040;45;;001;2641967.351059921;5646625.108928007;A;00
05;9;70;024;06040;47;;001;2641971.3389365496;5646620.353255317;A;00
05;9;70;024;06040;49;;001;2641975.690364409;5646615.498214728;A;00
05;9;70;024;06040;5;;001;2641697.6238884456;5646852.704896108;A;00
05;9;70;024;06040;51;;001;2641980.233052374;5646610.32349407;A;00
05;9;70;024;06040;53;;001;2641997.31386368;5646602.3823425565;A;00
05;9;70;024;06040;55;;001;2642001.7972364877;5646597.508636016;A;00
05;9;70;024;06040;57;;001;2642002.0821877234;5646581.449528312;A;00
05;9;70;024;06040;6;;001;2641700.3159466973;5646820.977516048;A;00
05;9;70;024;06040;61;;001;2642047.6951441807;5646576.39182514;A;00
05;9;70;024;06040;7;;001;2641710.6220230674;5646838.313773921;A;00
05;9;70;024;06040;8;;001;2641712.674028879;5646807.377499319;A;00
05;9;70;024;06040;9;;001;2641724.0777724925;5646822.545301327;A;00
05;9;70;024;06292;10;;001;2638853.504457769;5649184.154822529;A;00
05;9;70;024;06292;11;;001;2638826.62859873;5649136.116250577;A;00
05;9;70;024;06292;12;;001;2638826.0986682256;5649156.810619706;A;00
05;9;70;024;06292;13;;001;2638807.6103382357;5649131.1392399045;A;00
05;9;70;024;06292;14;;001;2638800.0857884567;5649164.474945787;A;00
05;9;70;024;06292;14;a;001;2638792.088866478;5649147.19875227;A;00
05;9;70;024;06292;16;;001;2638763.1336905695;5649147.21679931;A;00
05;9;70;024;06292;18;;001;2638778.6144185797;5649130.632900882;A;00
05;9;70;024;06292;3;;001;2638908.6510248226;5649186.799139936;A;00
05;9;70;024;06292;4;;001;2638927.822450785;5649217.510348541;A;00
05;9;70;024;06292;5;;001;2638885.7574983356;5649172.543634148;A;00
05;9;70;024;06292;7;c;001;2638839.1891334453;5649147.2363492455;A;00
05;9;70;024;06292;7;;001;2638869.8959839796;5649157.693139752;A;00
05;9;70;024;06292;7;b;001;2638845.505899916;5649146.991773144;A;00
05;9;70;024;06292;7;a;001;2638857.975655087;5649150.501550711;A;00
05;9;70;024;06292;8;;001;2638876.794198914;5649189.906551066;A;00
05;9;70;024;06750;11;;001;2639170.834129446;5654037.465762766;A;00
05;9;70;024;06750;12;;001;2639059.7411254896;5653987.985980385;A;00
05;9;70;024;06750;13;;001;2639191.636279299;5654044.4476333475;A;00
05;9;70;024;06750;14;;001;2639082.915294418;5653994.188228633;A;00
05;9;70;024;06750;15;;001;2639211.8466030196;5654048.3070612;A;00
05;9;70;024;06750;16;;001;2639104.4369661487;5653999.067413824;A;00
05;9;70;024;06750;17;;001;2639255.3503830447;5654061.365799621;A;00
05;9;70;024;06750;17;a;001;2639234.601349272;5654055.734977776;A;00
05;9;70;024;06750;18;a;001;2639159.4867301136;5653952.459211107;A;00
05;9;70;024;06750;18;;001;2639128.2629064764;5654001.437810011;A;00
05;9;70;024;06750;2;;001;2638907.5918087275;5653980.547174751;A;00
05;9;70;024;06750;20;;001;2639152.307876748;5654010.723797289;A;00
05;9;70;024;06750;21;;001;2639290.8769140276;5654049.3980242275;A;00
05;9;70;024;06750;22;;001;2639175.5891592177;5654014.173553425;A;00
05;9;70;024;06750;23;;001;2639316.889489974;5654066.973666543;A;00
05;9;70;024;06750;24;;001;2639195.31230196;5654018.979487949;A;00
05;9;70;024;06750;25;;001;2639311.4588490976;5654056.156630082;A;00
05;9;70;024;06750;26;;001;2639216.506517582;5654024.547323714;A;00
05;9;70;024;06750;27;;001;2639334.706980075;5654052.282784914;A;00
