05;7;62;008;V0020;1;;001;2731008.5473156646;5735994.951596115;A;00
05;7;62;008;V0020;10;;001;2731027.6678214874;5735750.635371535;A;00
05;7;62;008;V0020;12;a;001;2731039.2393612135;5735708.642291564;A;00
05;7;62;008;V0020;12;b;001;2731039.6107965074;5735699.37203375;A;00
05;7;62;008;V0020;14;;001;2731035.9548417316;5735641.959423008;A;00
05;7;62;008;V0020;16;;001;2731025.0002286183;5735595.061923811;A;00
05;7;62;008;V0020;18;;001;2731012.981698559;5735568.809734087;A;00
05;7;62;008;V0020;2;a;001;2731005.280043879;5735971.409932351;A;00
05;7;62;008;V0020;2;b;001;2730992.1971468055;5735972.802224067;A;00
05;7;62;008;V0020;3;;001;2731015.9564675726;5735970.088936911;A;00
05;7;62;008;V0020;4;;001;2731011.751432997;5735931.840976469;A;00
05;7;62;008;V0020;6;;001;2731024.364031557;5735791.091106593;A;00
05;7;62;008;V0020;7;;001;2731037.2048446853;5735882.893919781;A;00
05;7;62;008;V0020;8;;001;2731026.8341316176;5735773.111590859;A;00
05;7;62;008;E9965;2;;001;2726298.9134845003;5730496.219900443;A;00
05;7;62;008;E9965;3;;001;2726161.378040542;5730393.748835865;A;00
05;7;62;008;E9965;4;;001;2726265.6632064716;5730436.438720888;A;00
05;7;62;008;E9965;5;;001;2726267.8596608653;5730426.245874676;A;00
05;7;62;008;V3701;1;;001;2735459.936451681;5728917.7832777435;A;00
05;7;62;008;V3701;10;;001;2735604.991257511;5728935.581637263;A;00
05;7;62;008;V3701;11;;001;2735624.936207492;5728925.569947763;A;00
05;7;62;008;V3701;12;;001;2735646.458068311;5728932.10759658;A;00
05;7;62;008;V3701;13;;001;2735680.877652377;5728943.468727937;A;00
05;7;62;008;V3701;14;;001;2735701.015463707;5728948.6760424115;A;00
05;7;62;008;V3701;15;a;001;2735662.3638163833;5728907.193670598;A;00
05;7;62;008;V3701;15;;001;2735698.4805926112;5728916.387299393;A;00
05;7;62;008;V3701;16;;001;2735719.905328079;5728952.922310756;A;00
05;7;62;008;V3701;17;;001;2735742.7155289873;5728920.472294297;A;00
05;7;62;008;V3701;18;;001;2735751.802509377;5728892.651990235;A;00
05;7;62;008;V3701;19;;001;2735750.1675570817;5728868.205160685;A;00
05;7;62;008;V3701;2;;001;2735485.304071918;5728921.3861252265;A;00
05;7;62;008;V3701;20;;001;2735768.4923721678;5728847.203963104;A;00
05;7;62;008;V3701;3;;001;2735513.437300383;5728921.228275271;A;00
05;7;62;008;V3701;5;;001;2735539.808773805;5728928.415165675;A;00
05;7;62;008;V3701;6;;001;2735547.0173396035;5728927.494210749;A;00
05;7;62;008;V3701;7;;001;2735569.01358539;5728932.533460583;A;00
05;7;62;008;V3701;8;;001;2735575.537477794;5728931.62142697;A;00
05;7;62;008;V3701;9;;001;2735597.6827215366;5728936.521526125;A;00
05;7;62;008;V0299;1;;001;2732935.5342326304;5732012.863449061;A;00
05;7;62;008;V0299;3;;001;2732908.0002201796;5732013.612562619;A;00
05;7;62;008;V0299;5;;001;2732884.1138274423;5732009.10744381;A;00
05;7;62;008;V0299;7;;001;2732853.382977992;5732012.506351507;A;00
05;7;62;008;V0030;1;;001;2731411.0983085935;5736470.149785257;A;00
05;7;62;008;V0030;10;;001;2731471.6649195463;5736378.776685031;A;00
05;7;62;008;V0030;11;;001;2731499.8886990338;5736368.054660866;A;00
