05;7;62;024;M1440;1;;001;2721383.808685002;5749039.203948471;A;00
05;7;62;024;M1440;10;;001;2721516.8999195034;5749135.023929528;A;00
05;7;62;024;M1440;11;;001;2721390.4158254676;5748891.366354889;A;00
05;7;62;024;M1440;2;;001;2721444.7613196457;5749086.449602775;A;00
05;7;62;024;M1440;2;a;001;2721444.9870172925;5749075.8934336975;A;00
05;7;62;024;M1440;3;;001;2721437.0570531525;5749095.566449767;A;00
05;7;62;024;M1440;4;;001;2721404.8136178795;5749181.22479562;A;00
05;7;62;024;M1440;5;;001;2721420.01823843;5749159.431161005;A;00
05;7;62;024;M1440;6;;001;2721484.535766294;5749095.318273968;A;00
05;7;62;024;M1440;8;;001;2721541.7157172556;5749088.061287683;A;00
05;7;62;024;M1440;9;;001;2721597.3008595346;5749129.002549584;A;00
05;7;62;024;M0010;1;;001;2724035.081393114;5744750.338717131;A;00
05;7;62;024;M0010;10;;001;2724015.3887071083;5744645.958360271;A;00
05;7;62;024;M0010;11;;001;2724046.4086989234;5744629.822877035;A;00
05;7;62;024;M0010;12;;001;2723992.4672225527;5744642.5525770085;A;00
05;7;62;024;M0010;13;;001;2724022.438399049;5744626.778641823;A;00
05;7;62;024;M0010;14;;001;2723963.1952621685;5744636.950607701;A;00
05;7;62;024;M0010;15;;001;2723996.2870963016;5744620.231232443;A;00
05;7;62;024;M0010;16;;001;2723931.576461458;5744638.997330753;A;00
05;7;62;024;M0010;17;;001;2723965.9456896503;5744614.713450148;A;00
05;7;62;024;M0010;18;;001;2723908.900418514;5744642.961309097;A;00
05;7;62;024;M0010;19;;001;2723934.058194194;5744613.165461741;A;00
05;7;62;024;M0010;2;;001;2724013.527394912;5744764.955583733;A;00
05;7;62;024;M0010;20;;001;2723872.934019431;5744654.992785274;A;00
05;7;62;024;M0010;21;;001;2723913.9229584043;5744621.164396713;A;00
05;7;62;024;M0010;21;a;001;2723909.172611613;5744622.7339875735;A;00
05;7;62;024;M0010;22;;001;2723851.1068692068;5744662.256783689;A;00
05;7;62;024;M0010;23;;001;2723888.808898726;5744628.37515373;A;00
05;7;62;024;M0010;25;;001;2723866.6837459058;5744633.607134585;A;00
05;7;62;024;M0010;27;;001;2723835.706848601;5744642.106213871;A;00
05;7;62;024;M0010;29;;001;2723812.453847976;5744645.338109311;A;00
05;7;62;024;M0010;8;;001;2724037.966355025;5744659.073018986;A;00
05;7;62;024;U9240;1;;001;2721811.179192228;5746989.699416342;A;00
05;7;62;024;U9240;2;;001;2722232.417996461;5747500.913702258;A;00
05;7;62;024;U9240;3;;001;2722306.709114757;5747565.9014715925;A;00
05;7;62;024;U9240;4;;001;2722327.5590168186;5747479.414323492;A;00
05;7;62;024;U9240;5;;001;2721238.860434419;5746971.367490291;A;00
05;7;62;024;M1100;1;;001;2723337.4682993186;5751761.139031849;A;00
05;7;62;024;M1100;10;;001;2723408.3774291477;5751691.187530007;A;00
05;7;62;024;M1100;18;;001;2723707.2507481687;5751819.168427281;A;00
05;7;62;024;M1100;20;;001;2723749.36558442;5751793.102245437;A;00
05;7;62;024;M1100;3;;001;2723347.120904484;5751774.656316939;A;00
