05;1;70;032;33501;1;;001;2537536.1928153965;5714431.088970348;A;00
05;1;70;032;33501;1;a;001;2537548.893114379;5714442.989588504;A;00
05;1;70;032;33501;11;;001;2537596.9934415896;5714490.090845448;A;00
05;1;70;032;33501;13;;001;2537614.8935441524;5714505.889255062;A;00
05;1;70;032;33501;15;a;001;2537638.4960348536;5714511.490387342;A;00
05;1;70;032;33501;15;;001;2537625.7956038215;5714523.38816072;A;00
05;1;70;032;33501;26;;001;2537730.693422311;5714661.491020625;A;00
05;1;70;032;33501;3;;001;2537554.092927852;5714447.789180979;A;00
05;1;70;032;33501;31;;001;2537957.2665015776;5714595.371847945;A;00
05;1;70;032;33501;5;;001;2537564.3936378956;5714457.189130317;A;00
05;1;70;032;33501;7;;001;2537576.494001353;5714469.489504122;A;00
05;1;70;032;33501;9;;001;2537586.8936804947;5714479.989504294;A;00
05;1;70;032;33502;1;;001;2540627.5890398407;5711894.5555225825;A;00
05;1;70;032;33502;10;;001;2540685.6881564353;5711870.653862722;A;00
05;1;70;032;33502;11;;001;2540718.8864834397;5711814.852043886;A;00
05;1;70;032;33502;12;;001;2540693.787898222;5711863.353294756;A;00
05;1;70;032;33502;13;;001;2540728.9867213103;5711819.851742179;A;00
05;1;70;032;33502;14;;001;2540706.7871533483;5711849.052215876;A;00
05;1;70;032;33502;16;;001;2540713.0876189745;5711843.352335948;A;00
05;1;70;032;33502;2;;001;2540639.988748906;5711909.155279725;A;00
05;1;70;032;33502;3;;001;2540643.7889332296;5711877.554215885;A;00
05;1;70;032;33502;4;;001;2540647.68872518;5711902.254689363;A;00
05;1;70;032;33502;5;;001;2540659.888348654;5711862.85489051;A;00
05;1;70;032;33502;6;;001;2540662.988239391;5711889.754577975;A;00
05;1;70;032;33502;7;;001;2540678.1883680136;5711847.6533325985;A;00
05;1;70;032;33502;8;;001;2540670.7875115825;5711882.653874458;A;00
05;1;70;032;33502;9;;001;2540693.9874917488;5711828.052208809;A;00
05;1;70;032;33701;1;;001;2538297.236843392;5719607.0363933705;A;00
05;1;70;032;33701;2;;001;2538349.2458259426;5719617.588511996;A;00
