05;9;58;012;06323;1;;001;2676699.812785631;5698418.224593386;A;00
05;9;58;012;06323;2;;001;2676652.550572111;5698917.219423708;A;00
05;9;58;012;06323;3;;001;2676737.7237008214;5699216.632979852;A;00
05;9;58;012;06323;4;;001;2676937.852345639;5699612.131480317;A;00
05;9;58;012;06323;5;;001;2677164.599857714;5699760.8849887485;A;00
05;9;58;012;06323;6;;001;2677359.928311646;5700068.70361138;A;00
05;9;58;012;06323;7;;001;2677448.743086179;5700049.047516581;A;00
05;9;58;012;06120;1;;001;2678502.2078266186;5698276.234121109;A;00
05;9;58;012;06120;11;a;001;2678447.1562519385;5698168.696548622;A;00
05;9;58;012;06120;11;;001;2678439.813487574;5698154.877009489;A;00
05;9;58;012;06120;15;a;001;2678426.285373884;5698108.5400995435;A;00
05;9;58;012;06120;15;;001;2678433.277258389;5698121.364683456;A;00
05;9;58;012;06120;16;;001;2678435.739172941;5698073.774581186;A;00
05;9;58;012;06120;17;;001;2678412.4745208174;5698076.516723323;A;00
05;9;58;012;06120;17;a;001;2678418.822275761;5698092.596217229;A;00
05;9;58;012;06120;18;;001;2678420.088128523;5698054.400365569;A;00
05;9;58;012;06120;19;;001;2678401.120964441;5698060.430535104;A;00
05;9;58;012;06120;2;;001;2678512.9936665855;5698245.409422254;A;00
05;9;58;012;06120;20;;001;2678407.157731855;5698023.672084764;A;00
05;9;58;012;06120;21;;001;2678390.227959355;5698045.474002465;A;00
05;9;58;012;06120;22;;001;2678396.51533641;5698009.493055133;A;00
05;9;58;012;06120;23;;001;2678373.8909226814;5698034.11867675;A;00
05;9;58;012;06120;24;;001;2678384.529549635;5697996.468959678;A;00
05;9;58;012;06120;25;;001;2678367.607136658;5698018.3603221625;A;00
05;9;58;012;06120;26;;001;2678371.0136516015;5697974.705205823;A;00
05;9;58;012;06120;27;;001;2678355.098639968;5698003.621088776;A;00
05;9;58;012;06120;28;;001;2678354.57388825;5697963.021156739;A;00
05;9;58;012;06120;29;;001;2678337.8468764154;5697986.549147494;A;00
05;9;58;012;06120;3;;001;2678491.5124128615;5698251.3666569125;A;00
05;9;58;012;06120;30;;001;2678351.6947207763;5697945.0584625;A;00
05;9;58;012;06120;31;;001;2678325.792123633;5697956.377586247;A;00
05;9;58;012;06120;32;;001;2678337.162196432;5697923.34322563;A;00
05;9;58;012;06120;33;;001;2678313.1659697485;5697936.244852322;A;00
05;9;58;012;06120;35;;001;2678296.0549102984;5697908.987250807;A;00
05;9;58;012;06120;39;;001;2678252.863443508;5697886.360728908;A;00
05;9;58;012;06120;4;;001;2678505.26986118;5698221.255619968;A;00
05;9;58;012;06120;41;;001;2678290.5545213358;5697875.494344691;A;00
05;9;58;012;06120;43;;001;2678311.6047105435;5697890.186747355;A;00
05;9;58;012;06120;45;;001;2678309.3728523287;5697860.20915267;A;00
05;9;58;012;06120;46;;001;2678446.7860917784;5697684.372122564;A;00
05;9;58;012;06120;47;;001;2678322.854985211;5697843.960215066;A;00
05;9;58;012;06120;48;;001;2678453.008821195;5697664.300176085;A;00
05;9;58;012;06120;49;;001;2678334.184657787;5697822.746258419;A;00
05;9;58;012;06120;5;;001;2678480.7808242724;5698222.491249942;A;00
05;9;58;012;06120;50;;001;2678486.2953073788;5697672.547480525;A;00
05;9;58;012;06120;51;;001;2678345.5529535394;5697798.608163134;A;00
